min,max,mean,count,std,percentile_10,percentile_90,cold_flag
-6.3028645515441895,2.1761868000030518,-4.309867858886719,11,2.738579776086265,-6.163755893707275,0.49603426456451416,1
1.8765379190444946,15.126791954040527,10.468290540907118,36,3.6919374338546986,4.966087341308594,14.671442985534668,0
12.643214225769043,12.796021461486816,12.71961784362793,2,0.07640361785888672,12.65849494934082,12.780740737915039,0
13.232575416564941,17.411779403686523,15.295089721679688,24,1.5003952469755166,13.299878120422363,17.30046844482422,0
-5.498301029205322,6.6967926025390625,-0.04420733451843262,8,3.7809641279740394,-3.9580342769622803,4.798494338989258,1
-8.782925605773926,2.722630739212036,-5.057249589399858,11,3.3799652655074537,-8.49563217163086,-0.7737599015235901,1
15.926895141601562,17.070680618286133,16.470115661621094,4,0.4796051062001759,15.972537994384766,16.990631103515625,0
-5.643286228179932,3.149968147277832,-2.060214042663574,14,2.846036745073993,-5.28725004196167,1.9947271347045898,1
13.951273918151855,16.623653411865234,15.321359634399414,4,0.9454804292989669,14.368608474731445,16.246994018554688,0
-7.490872859954834,-3.204629898071289,-5.241691795555321,37,1.046237853891723,-6.473969459533691,-3.8835837841033936,1
-8.273414611816406,6.974405288696289,-4.202588288680367,46,3.6657816236210303,-6.802698135375977,1.5447320938110352,1
12.813190460205078,16.45585060119629,14.811065673828125,11,1.0790229186223135,13.69366455078125,16.39763069152832,0
-5.680854797363281,13.261874198913574,3.6448221675685195,61,5.562440423915349,-4.08494234085083,10.624095916748047,0
4.601619720458984,15.288010597229004,12.562023387235755,136,1.6426277540668481,10.859781265258789,14.033504486083984,0
-1.9468127489089966,8.227837562561035,3.399110794067383,3,4.169851850244441,-0.7741886377334595,7.3655314445495605,0
-5.608085632324219,-0.8295196890830994,-3.4189818411162407,33,1.4146513611417688,-4.88680362701416,-1.4255212545394897,1
10.893902778625488,17.502649307250977,13.981268865411932,55,1.4925456542441797,12.361932754516602,16.150592803955078,0
12.033978462219238,16.394540786743164,13.233286539713541,30,1.219294743702923,12.264774322509766,15.11303997039795,0
7.8950629234313965,13.940906524658203,10.929078369140624,25,1.7753142760342278,8.73396110534668,13.141886711120605,0
17.838457107543945,17.838457107543945,17.838457107543945,1,0.0,17.838457107543945,17.838457107543945,0
-3.974090814590454,12.850723266601562,4.969345569610596,8,5.62072813694677,-2.2466084957122803,11.902032852172852,0
,,,0,,,,0
-2.591508150100708,-0.6748826503753662,-1.3376143960391773,17,0.49439923875066843,-2.0322866439819336,-0.8639301657676697,1
-5.149725437164307,10.575005531311035,0.5703142065750925,19,4.4378731008596155,-3.991091728210449,7.367159843444824,0
-1.4999579191207886,0.7054257392883301,-0.07416864037513733,5,0.7838075567014436,-0.9674369692802429,0.6504980325698853,1
16.03036117553711,17.466032028198242,16.74819564819336,2,0.7178354263311999,16.173927307128906,17.322463989257812,0
8.639460563659668,8.639460563659668,8.639460563659668,1,0.0,8.639460563659668,8.639460563659668,0
-4.000176906585693,9.657172203063965,4.364143371582031,8,4.997193671371015,-2.990678310394287,9.531693458557129,0
-8.722503662109375,-2.4671812057495117,-4.926243521950462,88,1.5751383245965513,-7.305088043212891,-3.139373302459717,1
7.807809829711914,11.959393501281738,9.082698398166233,18,1.1300671181602486,7.938136100769043,10.658498764038086,0
1.5182501077651978,9.685178756713867,6.762485504150391,14,1.9943283341097078,4.830485820770264,8.514327049255371,0
,,,0,,,,0
-6.549747943878174,12.256598472595215,-3.2874041207229037,79,4.643760948541287,-5.968062400817871,3.9269776344299316,1
-2.965409517288208,12.73100757598877,4.205511093139648,20,4.971453687318388,-2.544604539871216,10.493178367614746,0
13.000972747802734,16.63720703125,14.749059677124023,32,1.0264201452948327,13.540769577026367,16.20709228515625,0
-3.4509923458099365,6.824768543243408,0.6147050327724881,9,3.657727330036623,-3.254547595977783,5.3531365394592285,0
-3.467987298965454,-0.7483335137367249,-1.961628141857329,21,0.8123899879895682,-3.171941041946411,-1.0428661108016968,1
,,,0,,,,0
-0.03381118178367615,7.541694641113281,4.139315032958985,5,2.5011098951787933,1.330336570739746,6.693155765533447,0
9.580545425415039,9.580545425415039,9.580545425415039,1,0.0,9.580545425415039,9.580545425415039,0
,,,0,,,,0
-3.824033498764038,-0.7394071221351624,-2.5120487919560186,27,0.8167178765630917,-3.602064371109009,-1.5058419704437256,1
,,,0,,,,0
8.248852729797363,10.467855453491211,9.358354568481445,2,1.1095013618470262,8.470752716064453,10.245955467224121,0
,,,0,,,,0
-1.181885838508606,8.731537818908691,5.534925842285157,5,3.654755579025191,1.1416422128677368,8.595189094543457,0
10.7939453125,13.27667236328125,11.96963628133138,24,0.4973977824609115,11.518567085266113,12.507014274597168,0
9.048237800598145,10.504517555236816,9.77637767791748,2,0.7281398773193359,9.193865776062012,10.35888957977295,0
11.26674747467041,14.978476524353027,12.379898071289062,15,0.9246108887116447,11.517495155334473,13.36312198638916,0
8.4635648727417,8.4635648727417,8.4635648727417,1,0.0,8.4635648727417,8.4635648727417,0
-3.454216718673706,8.74809455871582,1.9468833521792763,19,4.256760858649744,-3.1705105304718018,8.105422973632812,0
,,,0,,,,0
9.686755180358887,13.47082233428955,11.486566331651476,9,1.1584870148338648,10.108431816101074,13.116499900817871,0
12.682060241699219,16.800073623657227,14.441171499399038,13,1.0798328598865172,13.286858558654785,15.706578254699707,0
-1.0274076461791992,0.8407060503959656,-0.26097618906121506,19,0.4364073327588547,-0.8344781994819641,0.1328621208667755,1
12.111918449401855,12.111918449401855,12.111918449401855,1,0.0,12.111918449401855,12.111918449401855,0
1.2225183248519897,1.2225183248519897,1.2225183248519897,1,0.0,1.2225183248519897,1.2225183248519897,0
7.062005519866943,7.062005519866943,7.062005519866943,1,0.0,7.062005519866943,7.062005519866943,0
-5.420029163360596,6.128320693969727,-1.9712894439697266,30,3.3787780136982417,-4.888683319091797,3.8178200721740723,1
12.8519868850708,17.58502769470215,14.609490966796875,20,1.3704850317679294,13.110998153686523,16.562026977539062,0
9.4252290725708,9.4252290725708,9.4252290725708,1,0.0,9.4252290725708,9.4252290725708,0
-1.4128726720809937,6.541159152984619,3.4000353813171387,8,2.4528636615308232,0.16025322675704956,5.87304162979126,0
6.4576640129089355,7.304015636444092,6.880839824676514,2,0.4231758117675781,6.542299270629883,7.2193803787231445,0
,,,0,,,,0
-2.033647298812866,4.699281215667725,0.19505926278921273,13,1.8768842546050784,-1.7387107610702515,2.833901882171631,0
4.486509799957275,5.739080429077148,5.340318202972412,4,0.5015346988060246,4.785264492034912,5.713353157043457,0
-3.656160593032837,3.1575124263763428,-1.293733172946506,9,2.432610154525536,-3.576420545578003,2.7655608654022217,1
,,,0,,,,0
0.47674068808555603,4.027053356170654,2.315901279449463,6,1.3268967943205203,0.572444498538971,3.745058536529541,0
1.1700934171676636,1.1700934171676636,1.1700934171676636,1,0.0,1.1700934171676636,1.1700934171676636,0
1.1954489946365356,8.600253105163574,6.28541882832845,6,2.7312004103581224,2.6335713863372803,8.490680694580078,0
,,,0,,,,0
-1.5205923318862915,3.0872042179107666,-0.37639949939869066,27,1.1874465417307565,-1.3417644500732422,1.518337368965149,1
-1.90446937084198,3.398782968521118,0.09418202936649323,8,2.2186118901573453,-1.8030518293380737,3.013007879257202,0
-0.31667062640190125,2.4835643768310547,1.6466946601867676,4,1.1429023187835445,0.40148434042930603,2.4413068294525146,0
8.507881164550781,13.7282075881958,12.034100226636204,53,0.8565844119521279,11.005510330200195,13.008804321289062,0
11.456748962402344,13.000823974609375,12.408997344970704,5,0.5295129426996467,11.812994003295898,12.91301441192627,0
12.730682373046875,14.947566032409668,13.53932117280506,21,0.6749247887100227,12.906699180603027,14.611910820007324,0
7.283651828765869,15.460833549499512,12.792566132127194,57,1.2360504594116575,12.008546829223633,14.002875328063965,0
9.854565620422363,16.572484970092773,13.166169539741848,46,1.9340242742923737,10.6069974899292,15.916831970214844,0
0.919072151184082,2.273346185684204,1.3189418315887451,6,0.45893812845927945,0.9552862644195557,1.8399779796600342,0
-4.730346202850342,3.27481746673584,-0.7935993075370789,32,2.1577503528368616,-3.646790027618408,1.6708890199661255,1
-3.305495023727417,-0.7525918483734131,-2.551189716045673,13,0.729016755590718,-3.265413761138916,-1.5913033485412598,1
-4.4771552085876465,4.771594524383545,-1.3153236389160157,30,2.1442913175782037,-3.685469627380371,1.8720556497573853,1
-5.07988977432251,-0.03848540782928467,-2.603247625177557,55,1.4157329843182078,-4.534737586975098,-1.019649624824524,1
-3.287977933883667,11.707322120666504,3.6194244384765626,60,4.62045548127301,-2.3622941970825195,10.06543254852295,0
-5.134901523590088,-0.8480169177055359,-3.1893239974975587,80,0.9409489239603042,-4.518263339996338,-2.048508405685425,1
-1.044385552406311,9.588122367858887,3.7011554424579325,13,3.3077028391681376,-0.3468088209629059,8.49259090423584,0
0.039010148495435715,4.3856377601623535,2.244748592376709,4,1.5371208972092827,0.7076821327209473,3.7558751106262207,0
10.1998291015625,15.289637565612793,12.969976806640625,20,1.3764173545663998,11.453557968139648,14.832210540771484,0
5.263304233551025,15.149373054504395,12.474884033203125,28,2.440539915923541,8.100459098815918,14.465951919555664,0
4.599097728729248,12.317349433898926,8.779642105102539,8,2.1151969352686635,6.2017107009887695,10.57716178894043,0
7.564805507659912,14.719708442687988,12.518250964936756,21,1.5941878083949534,10.595195770263672,14.082287788391113,0
-1.5608210563659668,5.8441481590271,1.067380611713116,13,1.8424068408420349,-0.6933903694152832,3.217839479446411,0
-3.166168451309204,4.068212032318115,-0.573723736931296,17,1.894428175428136,-2.7466559410095215,1.2162327766418457,1
9.958647727966309,16.704626083374023,13.18014970797937,103,1.5073067761078311,11.332833290100098,15.247157096862793,0
-3.345684051513672,14.390027046203613,3.977678680419922,40,4.087467481622418,-1.1048834323883057,9.606439590454102,0
8.208771705627441,8.74306583404541,8.475918769836426,2,0.2671470642089844,8.262201309204102,8.68963623046875,0
7.092992782592773,12.780532836914062,10.56854458512931,29,1.5725104804922407,8.551090240478516,12.493163108825684,0
8.370985984802246,15.400263786315918,13.585416906020221,17,1.9381796565145282,11.353970527648926,15.294416427612305,0
13.215866088867188,16.972291946411133,15.236344655354818,12,1.098222477409641,13.9765625,16.55133628845215,0
-2.953810691833496,3.5323140621185303,-0.8374516413762019,13,1.9140981605040825,-2.4655959606170654,1.9285025596618652,1
0.0982000008225441,2.397054433822632,1.4125633239746094,6,0.7942337369054542,0.3751984238624573,2.222081184387207,0
3.870206832885742,12.606505393981934,8.059940684925426,11,2.7100763701418686,4.664334774017334,11.293967247009277,0
-2.8768112659454346,2.3401472568511963,-1.2321255207061768,8,1.689433507669678,-2.5928335189819336,1.1892515420913696,1
-3.1558520793914795,2.226698875427246,-1.475028083437965,42,1.0504412245581174,-2.419839859008789,-0.2275397628545761,1
1.0251336097717285,1.5058282613754272,1.2277919451395671,3,0.20335226745708246,1.050589680671692,1.435145378112793,0
-4.177734375,3.457105875015259,-2.40021782952386,37,1.7818738119253106,-3.761258125305176,0.9093814492225647,1
1.3346686363220215,13.37264347076416,9.452279227120536,42,3.970714902379126,3.4356181621551514,12.879384994506836,0
0.3038785755634308,1.195256233215332,0.7495673894882202,2,0.44568882882595084,0.39301633834838867,1.1061184406280518,0
2.2916972637176514,14.469898223876953,7.909636124320652,23,3.8381310506875295,2.650050163269043,13.169624328613281,0
-1.3799785375595093,12.353100776672363,3.094168853759766,15,3.9433373385547625,-0.8713834881782532,8.32680892944336,0
-5.922765254974365,-2.714177131652832,-4.249320690448467,52,0.6863871331350829,-5.131732940673828,-3.4052071571350098,1
0.10694821923971176,0.33959850668907166,0.23115316033363342,4,0.08802611965039052,0.1336999237537384,0.32230255007743835,0
7.087941646575928,16.552797317504883,12.847161984911152,51,2.337164325677305,9.904609680175781,15.797465324401855,0
0.8855040073394775,2.174954652786255,1.5211049715677898,6,0.403920800383178,1.0622706413269043,1.976771354675293,0
-2.658280372619629,5.709051609039307,1.6406622992621527,9,2.565680136896848,-0.6891814470291138,5.062356472015381,0
-3.9479072093963623,3.9835779666900635,-0.2028719425201416,5,2.7454154453453814,-3.2964158058166504,2.786381721496582,1
0.8404219746589661,15.276028633117676,9.72900390625,28,4.449329377241234,3.9516751766204834,14.96216869354248,0
-0.243604376912117,11.408228874206543,6.562659523703835,11,3.451086103132749,2.377279043197632,11.071365356445312,0
-1.1233675479888916,3.662226676940918,1.1418217250279017,7,1.6349175720670968,-0.7554013729095459,3.0413835048675537,0
-2.9478015899658203,2.0965685844421387,-0.4746102809906006,5,1.7865071109542097,-2.3883678913116455,1.6210496425628662,1
3.8777549266815186,15.927338600158691,11.25933837890625,34,3.478555015014571,5.96408748626709,15.343852043151855,0
-2.891927480697632,1.5654481649398804,-0.9560748736063639,3,1.8662452147366382,-2.6218910217285156,0.9440093040466309,1
11.144905090332031,16.31354331970215,14.639760335286459,18,1.628193183666957,12.073978424072266,16.257001876831055,0
-1.3132529258728027,9.329758644104004,1.8737110561794705,9,3.3607977916805516,-1.0680301189422607,6.330704689025879,0
10.340742111206055,16.179149627685547,13.930628849909855,13,1.7904901375389988,11.207996368408203,15.8147554397583,0
1.3736013174057007,3.929173231124878,2.248210906982422,3,1.1889464526640952,1.387252688407898,3.4317100048065186,0
-2.8904240131378174,1.6464663743972778,-0.28392000993092853,12,1.518469679260992,-2.4840941429138184,1.162375569343567,1
-2.9340131282806396,2.174830913543701,-0.49630141258239746,6,1.9563178430885761,-2.6430587768554688,1.9333851337432861,1
1.3940292596817017,4.578619956970215,2.9863245487213135,2,1.5922953486442577,1.7124884128570557,4.26016092300415,0
0.3879424035549164,1.0855435132980347,0.7515048980712891,11,0.20159663759573704,0.5139893889427185,1.0319290161132812,0
-0.29111024737358093,2.012943744659424,0.8609167337417603,2,1.1520269960165024,-0.06070484220981598,1.7825382947921753,0
1.5710697174072266,14.653326988220215,8.463375854492188,15,4.341943921558952,2.0890920162200928,13.988802909851074,0
6.617051601409912,14.137443542480469,10.682279146634615,26,1.9046775658430581,8.493509292602539,13.160277366638184,0
-3.9687747955322266,-2.139396905899048,-3.0433943612234935,7,0.5117007048974418,-3.612306833267212,-2.5692503452301025,1
0.3779044449329376,1.1484624147415161,0.7702701091766357,6,0.2832346939094686,0.4908425807952881,1.1452910900115967,0
-0.5230782628059387,7.234210968017578,2.1699793497721354,15,2.398979386011161,-0.3606705665588379,5.280308723449707,0
2.7046940326690674,12.91784381866455,6.824568684895834,45,1.9795822607101006,4.553221702575684,8.932012557983398,0
-3.2814748287200928,3.495913505554199,-1.8159533909388952,14,2.070993598281332,-3.159566879272461,1.4917514324188232,1
4.151225566864014,11.348422050476074,7.826053928684544,37,1.960072313855682,5.305939197540283,10.05829906463623,0
-4.93802547454834,3.6138572692871094,-3.009910300925926,54,1.5722569348898332,-4.440402030944824,-1.5243616104125977,1
-0.1288759857416153,1.8242555856704712,0.8019646864670974,13,0.5759299420161119,0.2289532721042633,1.5434882640838623,0
4.7671990394592285,10.653724670410156,7.601595306396485,5,2.4136852086720246,4.924787521362305,10.395425796508789,0
7.368284702301025,10.114027976989746,8.81863276163737,6,1.0323157991309175,7.549597263336182,9.957464218139648,0
13.831924438476562,18.150447845458984,16.748570251464844,10,1.2221695537580808,15.307780265808105,17.858972549438477,0
4.203490734100342,8.557024955749512,5.591858455113003,7,1.3485058879145289,4.4838457107543945,7.004786968231201,0
18.46502113342285,18.46502113342285,18.46502113342285,1,0.0,18.46502113342285,18.46502113342285,0
6.03926420211792,11.740220069885254,8.695106506347656,3,2.3436259260910446,6.492578506469727,11.053342819213867,0
17.361473083496094,18.689565658569336,18.146076202392578,16,0.34012645422291804,17.753097534179688,18.56479263305664,0
0.3058524429798126,10.49056625366211,5.405728080055931,11,3.507285715533622,1.1233665943145752,10.157979011535645,0
5.352203369140625,14.205636024475098,10.393101778897373,22,2.836705060455977,6.231790065765381,14.007942199707031,0
3.5652542114257812,7.31964635848999,5.442450523376465,2,1.8771960735321196,3.9406933784484863,6.944207191467285,0
15.312098503112793,18.398460388183594,17.745498657226562,14,0.8232272528182812,16.864473342895508,18.297080993652344,0
3.2443392276763916,15.337420463562012,7.99859619140625,17,3.8592417603336195,3.387855291366577,13.322205543518066,0
4.960536956787109,9.7498140335083,7.593578338623047,8,1.4822831912706833,5.777115345001221,9.08677864074707,0
8.401995658874512,12.496838569641113,10.552855173746744,3,1.6781007339070912,8.873542785644531,12.14941692352295,0
18.48927116394043,18.48927116394043,18.48927116394043,1,0.0,18.48927116394043,18.48927116394043,0
1.4781988859176636,11.369952201843262,6.993411540985107,8,3.529508126846003,3.049560070037842,11.114742279052734,0
8.302775382995605,12.141135215759277,10.195366668701173,5,1.2690831763030133,8.832942008972168,11.601614952087402,0
7.116342544555664,13.2509183883667,9.761050415039062,10,1.9079090382329706,7.146149635314941,11.984046936035156,0
-1.9766744375228882,-0.29361528158187866,-1.3034053215613732,13,0.5064855781246671,-1.8797565698623657,-0.9056298136711121,1
-1.7883719205856323,-0.6745308041572571,-1.3466285179401267,29,0.26220061482173296,-1.650972843170166,-1.0289332866668701,1
-0.4024944603443146,1.6694554090499878,0.873938242594401,24,0.5089995787058207,0.14857301115989685,1.383744239807129,0
-1.7455068826675415,1.0034809112548828,-0.5555152478425399,23,0.6551625289919135,-1.2752987146377563,0.3815512955188751,1
12.975189208984375,15.876555442810059,15.061237535978618,38,0.6647276870523179,14.031038284301758,15.669673919677734,0
-2.3949058055877686,0.9060847163200378,-0.7109978795051575,16,1.0708225850503308,-2.139723300933838,0.7558104991912842,1
-3.2890684604644775,0.20496314764022827,-0.971174076625279,35,0.82951239958499,-2.33788800239563,-0.2500247359275818,1
-2.547424554824829,4.897943019866943,-0.7842183907826742,48,1.605099727540076,-2.223721742630005,1.5751299858093262,1
-2.5302727222442627,8.364215850830078,-0.4327315966288249,30,2.0313617956746826,-1.668223261833191,1.1899502277374268,1
-1.6991982460021973,-0.20926861464977264,-1.1349316914876302,15,0.3329884929594617,-1.4506117105484009,-0.8782705664634705,1
-2.859440803527832,2.001581907272339,-0.9490332096181018,47,1.0601685724060523,-1.8314263820648193,0.5105479955673218,1
-1.1149688959121704,1.0162653923034668,0.007305210190159934,7,0.7029110132171212,-0.7754980325698853,0.9567433595657349,0
3.702988862991333,6.834321975708008,5.046667098999023,6,1.1055566537529733,3.763822078704834,6.261974334716797,0
3.424466371536255,11.66452693939209,7.243246350969587,7,2.731860329792035,4.589818954467773,10.664715766906738,0
2.117210865020752,5.432441711425781,3.978618894304548,7,0.9707393955595712,2.9657132625579834,4.946575164794922,0
5.558591842651367,5.558591842651367,5.558591842651367,1,0.0,5.558591842651367,5.558591842651367,0
1.8321958780288696,3.384326696395874,2.5551580429077148,5,0.5199716024506021,1.9866435527801514,3.1100921630859375,0
1.748392105102539,3.163783073425293,2.3815587361653647,6,0.47086563018090616,1.8580753803253174,2.930609703063965,0
3.199425458908081,7.8396897315979,4.660668563842774,5,1.713426943419054,3.2466976642608643,6.705501556396484,0
5.820869445800781,11.844573974609375,9.507455613878038,9,2.204864132513823,6.259922981262207,11.4816255569458,0
7.5822367668151855,10.261483192443848,8.921859741210938,2,1.3396232128143524,7.850161552429199,9.993558883666992,0
5.135982990264893,19.620014190673828,11.309395423302284,26,4.292264910675622,6.322820663452148,17.573352813720703,0
18.4051456451416,19.08524513244629,18.760976155598957,9,0.2170316069174089,18.529605865478516,19.049428939819336,0
19.87603187561035,21.652009963989258,20.932286189152645,13,0.4444489245535121,20.565885543823242,21.402090072631836,0
5.413276672363281,17.3593692779541,11.070348403033089,17,3.7185110588793555,6.878377437591553,16.152206420898438,0
20.613239288330078,21.864877700805664,21.151451110839844,4,0.4511916178184219,20.74477195739746,21.628215789794922,0
18.78035545349121,18.78035545349121,18.78035545349121,1,0.0,18.78035545349121,18.78035545349121,0
20.842180252075195,21.912015914916992,21.48256492614746,4,0.39554797702926486,21.045738220214844,21.835018157958984,0
10.046146392822266,12.611618995666504,11.328882217407227,2,1.2827363014222077,10.302693367004395,12.355072021484375,0
10.886418342590332,14.614094734191895,12.953015327453613,4,1.3469088450199678,11.486608505249023,14.25721549987793,0
1.7763205766677856,8.713700294494629,4.790192794799805,5,2.3813486744504324,2.338966131210327,7.573670387268066,0
3.059366464614868,6.751844882965088,4.828843593597412,4,1.3919244763965553,3.3649260997772217,6.354170799255371,0
7.113803863525391,7.113803863525391,7.113803863525391,1,0.0,7.113803863525391,7.113803863525391,0
11.643528938293457,11.643528938293457,11.643528938293457,1,0.0,11.643528938293457,11.643528938293457,0
1.9129966497421265,5.40370512008667,3.101290702819824,5,1.2781086834505573,2.0686707496643066,4.667359828948975,0
8.834165573120117,16.017166137695312,13.248784383138021,12,2.3816891658722286,9.47545337677002,15.913522720336914,0
6.176380634307861,10.851067543029785,8.539259910583496,4,2.087699545285209,6.351864337921143,10.706226348876953,0
5.209646701812744,10.957820892333984,8.266726684570312,5,2.160308196527169,5.6570143699646,10.505488395690918,0
11.819130897521973,15.742754936218262,14.22882334391276,6,1.2037380247743772,12.919453620910645,15.30443000793457,0
4.210134029388428,11.980865478515625,7.007009124755859,5,2.775307041801006,4.609627723693848,10.37553882598877,0
5.133472919464111,13.164328575134277,8.983630636463994,23,2.61248019221012,6.01019811630249,12.473834037780762,0
3.252588987350464,8.563864707946777,5.90822696685791,2,2.6556378602981594,3.7837166786193848,8.032736778259277,0
1.231597900390625,13.051361083984375,6.7851610685649675,38,3.891893672129313,1.796661376953125,12.300995826721191,0
-2.142571210861206,10.7259521484375,2.1788922119140626,25,3.0399063213279724,-0.9717001914978027,5.977832317352295,0
4.787212371826172,7.500072479248047,6.143642425537109,2,1.3564300537109375,5.058498382568359,7.228786468505859,0
16.789823532104492,17.08934211730957,16.931578318277996,6,0.12431963972003138,16.801374435424805,17.06359100341797,0
6.200033664703369,9.050095558166504,7.2570145924886065,3,1.2746491408702367,6.264209747314453,8.544259071350098,0
15.546114921569824,16.321287155151367,15.99629020690918,8,0.274971085847503,15.638788223266602,16.299055099487305,0
-5.336929798126221,5.164783954620361,-1.0206973913944128,66,2.395268530721505,-3.8503904342651367,2.682793617248535,1
-2.1433632373809814,1.6097694635391235,-0.5502434510451096,13,1.253552700934142,-1.8920375108718872,1.433214545249939,1
-0.22124217450618744,1.6151055097579956,0.989734377179827,7,0.5453957234491214,0.4462752640247345,1.4526044130325317,0
